@id,addr:city,name,addr:street,@lat,@lon
4573277823,,,,40.9183919,20.8999319
4584692745,,,,42.1426931,21.3017620
4584692746,,,,42.1421601,21.3018156
4584692747,,,,42.1416987,21.3015581
4584692748,,,,42.1411975,21.2997235
4584699235,,,,42.1440302,21.3010386
4584699236,,,,42.1438332,21.3001919
4584699237,,,,42.1427275,21.3008571
4584699238,,,,42.1423728,21.2995122
4584699239,,,,42.1434446,21.3013554
4590983523,,,,42.1026819,22.0553452
4590983524,,,,42.1026879,22.0550113
4590983532,,,,42.1029257,22.0555651
4590983534,,,,42.1030083,22.0552808
4590983540,,,,42.1038265,22.0548192
4590983541,,,,42.1038259,22.0550203
4590983545,,,,42.1039071,22.0548197
4590983546,,,,42.1039064,22.0550208
4615031116,,,,41.4585060,21.4681575
4650921855,,,,41.9797399,21.4526770
4650921860,,,,41.9793908,21.4528938
4650921883,,,,41.9794161,21.4524227
4650921884,,,,41.9792697,21.4527239
4650921885,,,,41.9795153,21.4531582
4658744521,,,,41.9792942,21.4526735
4658744541,,,,41.9640795,21.4822368
4658744542,,,,41.9640083,21.4836482
4658744543,,,,41.9644943,21.4825772
4658744551,,,,41.9646814,21.4827369
4658744552,,,,41.9643579,21.4820449
4658744594,,,,41.9642242,21.4819356
4658744595,,,,41.9642241,21.4836183
4658744596,,,,41.9643436,21.4835007
4658744597,,,,41.9645382,21.4833038
4658744598,,,,41.9647364,21.4830422
4658744599,,,,41.9647488,21.4829437
4658744609,,,,41.9642947,21.4819932
4681621768,,,,42.0140078,21.4024351
4681621769,,,,42.0139343,21.4024225
4681621770,,,,42.0138067,21.4022830
4681621771,,,,42.0137230,21.4022186
4681621772,,,,42.0137429,21.4021140
4681621773,,,,42.0140498,21.4018887
4681621774,,,,42.0146596,21.4019799
4681621775,,,,42.0147314,21.4022133
4681621776,,,,42.0146995,21.4025539
4682381354,,,,42.0127879,21.3999653
4682381359,,,,42.0128449,21.4001313
4682381371,,,,42.0129244,21.3997266
4682381372,,,,42.0129280,21.4003731
4682381376,,,,42.0129583,21.3998191
4682381377,,,,42.0129583,21.3998446
4682381399,,,,42.0130978,21.3996059
4682381400,,,,42.0130998,21.4008732
4682381441,,,,42.0134724,21.4006492
4685744722,,,,42.0068407,21.3722200
4685744726,,,,42.0068914,21.3722443
4685744730,,,,42.0069894,21.3718753
4685744732,,,,42.0070363,21.3716975
4685744736,,,,42.0071363,21.3713210
4685744737,,,,42.0071649,21.3712137
4685744740,,,,42.0072618,21.3708529
4685744741,,,,42.0073131,21.3706618
4685744744,,,,42.0074121,21.3702881
4685744745,,,,42.0074366,21.3701951
4685744749,,,,42.0075341,21.3698256
4685744751,,,,42.0075811,21.3696462
4685744755,,,,42.0076815,21.3692681
4685744758,,,,42.0076309,21.3692438
4687310314,,,,42.0016179,21.4359763
4687310318,,,,42.0014547,21.4360638
4692088338,,,,42.0011139,21.4348778
4692088340,,,,42.0011658,21.4348510
4692088343,,,,42.0012455,21.4356771
4692088345,,,,42.0013013,21.4354572
4692088347,,,,42.0013412,21.4356637
4692088350,,,,42.0014017,21.4360906
4692088351,,,,42.0016302,21.4353392
4692088353,,,,42.0017637,21.4359051
4692089544,,,,42.0002942,21.4351479
4692089545,,,,42.0003396,21.4353860
4692089546,,,,42.0004362,21.4350989
4692089547,,,,42.0004816,21.4353370
4693021557,,,,41.9909603,21.4468637
4693021558,,,,41.9918594,21.4478293
4693021559,,,,41.9917079,21.4481217
4693021560,,,,41.9907968,21.4471641
4698347853,,,,41.9852580,21.4535023
4698347854,,,,41.9850997,21.4538283
4698347855,,,,41.9854810,21.4541633
4698347856,,,,41.9856393,21.4538374
4698347857,,,,41.9845813,21.4533577
4698347858,,,,41.9847352,21.4530316
4698491213,,,,41.9973623,21.4490605
4698491215,,,,41.9972671,21.4494189
4698491228,,,,41.9975142,21.4485275
4698491229,,,,41.9974396,21.4488672
4698572488,,,,42.0025349,21.4510095
4698572589,,,,42.0023819,21.4510919
4698572590,,,,42.0024453,21.4518448
4698572591,,,,42.0027235,21.4518049
4698589324,,,,42.0238721,21.4296522
4698589325,,,,42.0241133,21.4297178
4698589326,,,,42.0241287,21.4296150
4698589327,,,,42.0243512,21.4296754
4698589328,,,,42.0245275,21.4284992
4698589331,,,,42.0240185,21.4286758
4700107867,,,,42.0034648,21.4250266
4700107868,,,,42.0033472,21.4252439
4700107869,,,,42.0036090,21.4255005
4700107870,,,,42.0037266,21.4252832
4705323825,,,,41.7382968,22.1988608
4705323829,,,,41.7383501,22.1988626
4705323830,,,,41.7383286,22.1987002
4705323831,,,,41.7382596,22.1988456
4705323832,,,,41.7383772,22.1988354
4705933542,,,,41.1406716,20.7622933
4705933543,,,,41.1409200,20.7619791
4705933544,,,,41.1412815,20.7616037
4705933545,,,,41.1416088,20.7613062
4706670943,,,,42.0133300,21.4010796
4706670950,,,,42.0135173,21.4018413
4706670951,,,,42.0135791,21.4008516
4706670952,,,,42.0135968,21.4028555
4706670953,,,,42.0136130,21.4020747
4706670955,,,,42.0136825,21.4029343
4706670957,,,,42.0136612,21.4020911
4706670958,,,,42.0137114,21.4023335
4706670959,,,,42.0137126,21.4018654
4706670960,,,,42.0137798,21.4024179
4706670961,,,,42.0138302,21.4014309
4706670962,,,,42.0138601,21.4008328
4707142677,,,,41.9932920,21.4212095
4707142678,,,,41.9930314,21.4219408
4707142679,,,,41.9928644,21.4218422
4707142680,,,,41.9928983,21.4216679
4707142681,,,,41.9929920,21.4216866
4707142682,,,,41.9930677,21.4215740
4707142683,,,,41.9931116,21.4211851
4707142684,,,,41.9930956,21.4210858
4707142685,,,,41.9929820,21.4210644
4707142686,,,,41.9930239,21.4207801
4707142687,,,,41.9929003,21.4207452
4707142688,,,,41.9929421,21.4204850
4707143689,,,,41.9934453,21.4206045
4708721516,,,,42.0015394,21.4530768
4708721517,,,,42.0014960,21.4540003
4708721518,,,,42.0013604,21.4531192
4709006234,,,,41.9894556,21.4315985
4709006235,,,,41.9892131,21.4321190
4709006236,,,,41.9895974,21.4324431
4709006237,,,,41.9898408,21.4319206
4711387876,,,,41.9894779,21.4316172
4711387877,,,,41.9897891,21.4318771
4711817642,,,,42.0239095,21.4432631
4711817643,,,,42.0238578,21.4433225
4711817644,,,,42.0236606,21.4435485
4711817645,,,,42.0240530,21.4441689
4711817646,,,,42.0243020,21.4438835
4711817647,,,,42.0230196,21.4405803
4711817648,,,,42.0230288,21.4410257
4711817649,,,,42.0234534,21.4409949
4711817650,,,,42.0234576,21.4405551
4711817651,,,,42.0238871,21.4405304
4711817652,,,,42.0235264,21.4400117
4711817653,,,,42.0231795,21.4404664
4711820346,,,,42.0168472,21.4313256
4711820347,,,,42.0162439,21.4314023
4711820348,,,,42.0162582,21.4317347
4711824165,,,,42.0042215,21.4497086
4711824166,,,,42.0038102,21.4501065
4711824167,,,,42.0036475,21.4498020
4711824168,,,,42.0037581,21.4496950
4711824169,,,,42.0038169,21.4498052
4711824170,,,,42.0041177,21.4495143
4711824173,,,,42.0038993,21.4497255
4711824174,,,,42.0039651,21.4499566
4730650762,,,,41.8888644,21.2283419
4730650763,,,,41.8889962,21.2284974
4730650764,,,,41.8890541,21.2284626
4730650765,,,,41.8888784,21.2282587
4743420817,,,,41.9167935,21.4959043
4743420818,,,,41.9167952,21.4958658
4743420819,,,,41.9167975,21.4958158
4743423826,,,,41.9169033,21.4955127
4743423827,,,,41.9169472,21.4956844
4743423832,,,,41.9170350,21.4959097
4743423834,,,,41.9171048,21.4953652
4743423836,,,,41.9171308,21.4958587
4743423841,,,,41.9172830,21.4957675
4827101568,,,,41.9760912,21.3752159
4851970888,,,,41.5589978,20.5302501
4851970889,,,,41.5594168,20.5314276
4851970890,,,,41.5592081,20.5315563
4851970891,,,,41.5590174,20.5306309
4851970892,,,,41.5588248,20.5302501
4851970893,,,,41.5589351,20.5301347
4852001653,,,,41.5590242,20.5310759
4887836025,,,,42.0154777,21.3992838
4887836026,,,,42.0153851,21.3992878
4887836027,,,,42.0153731,21.4003433
4887836028,,,,42.0154468,21.4003285
4887836029,,,,42.0154379,21.3997988
4887836030,,,,42.0154678,21.3997974
4887836031,,,,42.0155415,21.3985475
4887836032,,,,42.0155920,21.3985480
4887836033,,,,42.0155879,21.3987702
4887836034,,,,42.0155385,21.3987715
4887836035,,,,42.0153378,21.4002414
4887836036,,,,42.0153364,21.4004573
4887836037,,,,42.0154811,21.4004537
4887836038,,,,42.0154784,21.4005369
4887836039,,,,42.0153246,21.4005263
4887836040,,,,42.0153246,21.4004838
4887836041,,,,42.0152786,21.4004856
4887836042,,,,42.0152812,21.4002414
4892105026,,,,41.3438142,21.5558108
4892289340,,,,41.3444828,21.5568844
4914834166,,,,41.9991530,21.4373093
4929301243,,,,41.6817243,21.2568160
4929301288,,,,41.6818267,21.2566943
4929301317,,,,41.6819947,21.2569409
4972706200,,,,41.1715393,20.6679588
4972706203,,,,41.1718927,20.6677600
4972706206,,,,41.1715396,20.6678154
4972836042,,,,41.1739021,20.6796801
4972836043,,,,41.1739373,20.6796474
4972836044,,,,41.1739531,20.6795937
4972836045,,,,41.1739461,20.6795377
4972836046,,,,41.1739232,20.6794910
4972836077,,,,41.1741835,20.6784971
4972836078,,,,41.1741183,20.6789796
4972836079,,,,41.1739777,20.6791104
4973218141,,,,41.1739994,20.6805368
4973218142,,,,41.1731879,20.6803577
4973218143,,,,41.1732445,20.6799098
4973218144,,,,41.1738522,20.6800359
4973218145,,,,41.1743112,20.6785197
4973218146,,,,41.1740319,20.6805428
4973222828,,,,41.1737051,20.6804731
4973251297,,,,41.1753893,20.6626121
4973251298,,,,41.1752708,20.6620735
4973251300,,,,41.1753712,20.6625296
4973693402,,,,41.1724661,20.6677079
4975871049,,,,42.1322822,21.7145267
4993303419,,,,42.1364641,21.7157195
4993303420,,,,42.1365142,21.7157267
4993310093,,,,42.1374809,21.7166945
5001896677,,,,41.1741675,20.6795603
5014935665,,,,42.0058003,21.5044987
5046399837,,,,41.5071751,21.2171114
5046399838,,,,41.5070546,21.2172080
5046399839,,,,41.5070948,21.2174547
5046399840,,,,41.5071751,21.2174333
5053568380,,,,41.1230832,20.8112410
5053568381,,,,41.1224087,20.8118775
5053568382,,,,41.1237140,20.8126582
5053568383,,,,41.1236120,20.8124193
5053568384,,,,41.1237277,20.8123310
5054190315,,,,41.9595126,21.2952319
5054190316,,,,41.9591800,21.2955155
5054190317,,,,41.9591391,21.2955404
5054190318,,,,41.9590735,21.2955609
5054190319,,,,41.9587015,21.2956184
5054190320,,,,41.9586065,21.2956202
5054190421,,,,41.9585760,21.2954521
5054190422,,,,41.9585582,21.2953684
5054190423,,,,41.9586440,21.2953493
5054190424,,,,41.9586591,21.2954196
5054190433,,,,41.9595173,21.2953444
5059883818,,,,41.5626490,20.4923277
5059883819,,,,41.5626310,20.4921292
5059883820,,,,41.5629335,20.4920480
5059884121,,,,41.5629616,20.4922834
5059884122,,,,41.5633858,20.4921537
5059884123,,,,41.5632385,20.4921780
5059884124,,,,41.5632285,20.4920695
5059884125,,,,41.5633590,20.4920480
5059898878,,,,41.5637309,20.4921534
5059898879,,,,41.5636377,20.4919814
5059898880,,,,41.5637974,20.4918269
5059898881,,,,41.5639700,20.4921454
5062787408,,,,41.9973729,21.4166343
5062787409,,,,41.9973836,21.4168577
5062787410,,,,41.9975258,21.4166885
5062787411,,,,41.9975332,21.4168448
5062787412,,,,41.9977761,21.4166669
5062787414,,,,41.9977729,21.4165997
5073478410,,,,42.0256873,21.3883210
5073478411,,,,42.0254013,21.3883880
5080693357,,,,41.9940925,21.4193303
5080693358,,,,41.9940523,21.4185131
5080693360,,,,41.9940839,21.4185754
5086397752,,,,41.5126179,21.2175033
5176232882,,Зебра,,41.9928749,21.4195536
5223664945,,,,42.0055880,21.3866647
5223664946,,,,42.0051871,21.3865738
5223666062,,,,42.0051364,21.3873619
5223666063,,,,42.0049547,21.3873153
5223666064,,,,42.0048899,21.3877731
5223666065,,,,42.0053922,21.3879020
5223709534,,,,42.0059793,21.3832526
5223709538,,,,42.0054393,21.3830297
5223727822,,,,42.0064543,21.3814732
5223727823,,,,42.0064290,21.3813724
5223727824,,,,42.0063784,21.3811979
5223727825,,,,42.0063331,21.3811096
5223727826,,,,42.0062727,21.3810556
5223727827,,,,42.0061969,21.3809998
5223727828,,,,42.0060812,21.3809325
5223727829,,,,42.0059669,21.3808748
5223727830,,,,42.0058797,21.3808344
5223727831,,,,42.0058168,21.3808344
5223727832,,,,42.0057625,21.3808459
5223727833,,,,42.0057139,21.3808902
5223727834,,,,42.0056753,21.3809421
5223727835,,,,42.0056385,21.3810114
5223727836,,,,42.0055955,21.3811422
5223727837,,,,42.0055526,21.3813030
5223727838,,,,42.0054997,21.3815013
5223727839,,,,42.0054683,21.3816340
5223727840,,,,42.0054480,21.3817404
5223727841,,,,42.0054420,21.3818381
5223727842,,,,42.0054604,21.3819266
5223727843,,,,42.0054939,21.3819800
5223727844,,,,42.0055184,21.3820022
5223727845,,,,42.0055734,21.3820338
5223727846,,,,42.0056318,21.3820278
5223727847,,,,42.0056911,21.3819962
5223727848,,,,42.0057728,21.3819485
5223727849,,,,42.0061283,21.3817133
5223727850,,,,42.0062541,21.3816344
5223727851,,,,42.0063584,21.3815594
5223727852,,,,42.0064313,21.3815056
5223727853,,,,42.0064499,21.3815979
5223727854,,,,42.0063413,21.3816748
5223727855,,,,42.0062655,21.3817286
5223727856,,,,42.0061626,21.3818094
5223727857,,,,42.0060669,21.3818844
5223727858,,,,42.0059383,21.3819786
5223727859,,,,42.0058182,21.3820652
5223727860,,,,42.0056796,21.3821440
5223727861,,,,42.0056253,21.3821633
5223727862,,,,42.0055584,21.3821606
5223727863,,,,42.0054984,21.3821397
5223727864,,,,42.0054533,21.3821110
5223727865,,,,42.0053953,21.3820479
5223727866,,,,42.0053653,21.3819863
5223727867,,,,42.0053497,21.3819105
5223727868,,,,42.0053453,21.3818072
5223727869,,,,42.0053544,21.3817041
5223727870,,,,42.0053840,21.3815720
5223727872,,,,42.0054801,21.3811877
5223727873,,,,42.0055167,21.3810421
5223727874,,,,42.0055759,21.3808666
5223727875,,,,42.0056035,21.3808223
5223727876,,,,42.0056686,21.3807544
5223727877,,,,42.0057500,21.3807014
5223727878,,,,42.0058194,21.3806849
5223727879,,,,42.0059253,21.3807101
5223727880,,,,42.0059912,21.3807383
5223727881,,,,42.0061655,21.3808209
5223727882,,,,42.0062655,21.3808825
5223727883,,,,42.0063750,21.3809598
5223727884,,,,42.0064033,21.3809903
5223727885,,,,42.0064513,21.3810633
5223727886,,,,42.0064899,21.3811863
5223727887,,,,42.0065370,21.3813786
5223756502,,,,42.0048925,21.4067687
5223756505,,,,42.0053767,21.4075139
5223756507,,,,42.0045748,21.4070843
5223756508,,,,42.0046700,21.4067428
5223756509,,,,42.0046667,21.4067911
5223780099,,,,42.0062106,21.3833655
5223780106,,,,42.0068630,21.3841735
5223780107,,,,42.0069527,21.3842000
5223780108,,,,42.0068837,21.3846244
5223796574,,,,42.0062805,21.3889774
5223796577,,,,42.0064099,21.3890053
5223796579,,,,42.0067220,21.3898902
5223941870,,,,41.9947488,21.3922787
5223941871,,,,41.9947538,21.3923365
5223941872,,,,41.9943962,21.3923927
5223941873,,,,41.9943912,21.3923349
5223941874,,,,41.9939260,21.3922494
5223941875,,,,41.9939188,21.3923146
5223941876,,,,41.9937832,21.3922875
5223941877,,,,41.9937904,21.3922223
5223969063,,,,42.0047686,21.4129956
5223969064,,,,42.0047239,21.4133632
5223969065,,,,42.0045693,21.4133291
5223969066,,,,42.0046140,21.4129615
5223969068,,,,42.0047327,21.4132912
5224605347,,,,42.0053225,21.3829815
5224605348,,,,42.0059929,21.3831931
5224605349,,,,42.0053361,21.3829220
5224605351,,,,42.0060021,21.3835109
5224605353,,,,42.0057096,21.3834537
5224605355,,,,42.0054163,21.3835286
5225153311,,,,42.0062226,21.3832920
5225153312,,,,42.0076368,21.3839142
5225153313,,,,42.0076289,21.3839866
5225349336,,,,42.0056551,21.3933374
5225349337,,,,42.0056823,21.3934643
5225349338,,,,42.0055451,21.3944663
5225349339,,,,42.0054936,21.3945470
5225349340,,,,42.0054715,21.3947193
5225349341,,,,42.0054213,21.3947077
5225349342,,,,42.0055992,21.3933244
5225408671,,,,42.0073123,21.3727612
5225409844,,,,42.0067734,21.3725026
5225555523,,,,42.0054825,21.3954084
5225555524,,,,42.0052041,21.3957840
5225555525,,,,42.0053203,21.3959400
5225555526,,,,42.0052813,21.3962618
5225555527,,,,42.0050738,21.3965226
5225555528,,,,42.0053167,21.3965846
5226976814,,,,42.0031965,21.4097431
5226976817,,,,42.0037489,21.4100879
5226978323,,,,42.0030839,21.4098152
5226978324,,,,42.0030653,21.4099480
5226978325,,,,42.0026913,21.4098533
5226978326,,,,42.0027113,21.4097223
5227114139,,,,42.0033333,21.4140900
5227114140,,,,42.0032918,21.4141762
5227114141,,,,42.0039877,21.4147831
5227114142,,,,42.0041500,21.4144460
5227114143,,,,42.0040895,21.4143932
5227114144,,,,42.0039691,21.4146471
5227114147,,,,42.0038683,21.4145605
5228614496,,,,42.0068291,21.3900997
5228614497,,,,42.0067357,21.3908002
5228614498,,,,42.0066432,21.3907779
5228614499,,,,42.0067366,21.3900774
5229190330,,,,41.9952540,21.3938165
5229190331,,,,41.9952083,21.3939233
5229190332,,,,41.9949524,21.3937250
5229190333,,,,41.9949981,21.3936181
5231326854,,,,42.0036622,21.4099643
5231326858,,,,42.0032297,21.4098576
5231326860,,,,42.0031638,21.4099772
5231326862,,,,42.0031720,21.4091817
5231326863,,,,42.0027635,21.4090802
5231326864,,,,42.0027754,21.4089944
5231326865,,,,42.0031541,21.4093122
5231326866,,,,42.0027455,21.4092107
5231326867,,,,42.0027524,21.4091606
5231326868,,,,42.0024670,21.4090895
5231326869,,,,42.0024900,21.4089230
5231326870,,,,42.0026240,21.4091285
5231370495,,,,42.0025821,21.4091183
5231370496,,,,42.0027783,21.4092188
5231464724,,,,42.0061815,21.3899878
5231464725,,,,42.0060905,21.3899634
5231464726,,,,42.0060080,21.3905200
5231464727,,,,42.0060990,21.3905444
5231464737,,,,42.0056945,21.3895089
5231464738,,,,42.0057769,21.3895281
5231464739,,,,42.0058377,21.3890568
5231464740,,,,42.0057554,21.3890376
5231464751,,,,42.0062068,21.3888341
5231464754,,,,42.0058063,21.3890495
5231464757,,,,42.0057439,21.3895204
5231464758,,,,42.0064262,21.3888854
5231464760,,,,42.0061870,21.3889522
5231464761,,,,42.0064272,21.3890432
5231464762,,,,42.0063524,21.3895942
5231464763,,,,42.0064373,21.3896151
5231464768,,,,42.0068335,21.3890944
5231464770,,,,42.0065207,21.3890214
5231464771,,,,42.0065121,21.3890641
5231464772,,,,42.0069357,21.3891184
5231464773,,,,42.0070890,21.3890471
5231464775,,,,42.0065349,21.3889119
5231464776,,,,42.0065473,21.3890276
5231464777,,,,42.0067260,21.3898575
5231464778,,,,42.0067168,21.3899351
5231464779,,,,42.0069631,21.3899914
5231464780,,,,42.0068330,21.3898818
5231464781,,,,42.0067388,21.3898603
5232392791,,,,42.0044458,21.4094112
5232392792,,,,42.0043745,21.4093931
5232392793,,,,42.0043498,21.4095689
5232392794,,,,42.0044211,21.4095870
5232643078,,,,42.0046315,21.4108439
5232643079,,,,42.0050078,21.4109384
5232693671,,,,42.0070968,21.3726576
5232693673,,,,42.0072341,21.3725525
5232693675,,,,42.0074965,21.3720670
5232693676,,,,42.0072873,21.3725774
5232693677,,,,42.0074348,21.3720347
5235721623,,,,42.0051563,21.3893297
5235721625,,,,42.0049100,21.3894369
5235721626,,,,42.0049309,21.3892764
5235721628,,,,42.0051027,21.3896562
5235721629,,,,42.0048883,21.3896067
5235721630,,,,42.0048992,21.3895215
5235721633,,,,42.0052638,21.3891131
5235721634,,,,42.0048376,21.3890161
5235721635,,,,42.0044836,21.3895611
5235721636,,,,42.0050969,21.3897015
5235721637,,,,42.0052343,21.3893474
5235721639,,,,42.0048363,21.3890261
5239922089,,,,42.0068883,21.3821950
5239922090,,,,42.0068410,21.3821754
5239922091,,,,42.0069322,21.3817759
5239922092,,,,42.0066176,21.3816460
5239922093,,,,42.0066301,21.3815893
5239922094,,,,42.0069925,21.3817385
5239922095,,,,42.0065745,21.3816289
5239922096,,,,42.0065870,21.3815722
5239922107,,,,42.0065611,21.3815602
5239922108,,,,42.0065359,21.3815637
5239922109,,,,42.0065194,21.3815742
5239922110,,,,42.0065168,21.3816057
5239922111,,,,42.0065168,21.3816524
5239922112,,,,42.0065021,21.3817540
5239922113,,,,42.0064708,21.3819443
5239922114,,,,42.0064283,21.3821580
5239922115,,,,42.0063901,21.3823062
5239922116,,,,42.0063407,21.3824533
5239922117,,,,42.0062947,21.3825911
5239922118,,,,42.0062366,21.3827370
5239922119,,,,42.0061793,21.3828643
5239922120,,,,42.0062609,21.3829017
5239924421,,,,42.0065402,21.3817902
5239924422,,,,42.0061432,21.3829390
5239924423,,,,42.0062148,21.3828732
5239924424,,,,42.0061309,21.3829685
5239924425,,,,42.0061221,21.3830180
5239924426,,,,42.0061307,21.3830578
5239924427,,,,42.0061596,21.3830970
5239924428,,,,42.0062062,21.3831264
5239924429,,,,42.0062645,21.3831564
5239924430,,,,42.0063249,21.3831834
5239924431,,,,42.0063450,21.3831113
5239924432,,,,42.0063000,21.3830898
5239924433,,,,42.0062230,21.3830533
5239924434,,,,42.0061897,21.3830325
5239924435,,,,42.0061743,21.3830104
5239924436,,,,42.0061749,21.3829702
5239924437,,,,42.0061864,21.3829343
5239924440,,,,42.0064629,21.3830329
5239924441,,,,42.0065759,21.3830850
5239924442,,,,42.0065221,21.3832965
5239924443,,,,42.0064091,21.3832445
5239924446,,,,42.0061889,21.3833012
5239924447,,,,42.0061629,21.3833182
5239924448,,,,42.0061447,21.3833515
5239924449,,,,42.0061029,21.3836039
5239924450,,,,42.0061106,21.3836391
5239924451,,,,42.0061658,21.3836548
5244290118,,,,42.0055914,21.3860915
5244290119,,,,42.0056071,21.3859683
5244290120,,,,42.0052743,21.3858913
5244290621,,,,42.0056054,21.3865291
5244290622,,,,42.0052894,21.3864559
5244290623,,,,42.0053433,21.3860340
5248094943,,,,42.0067911,21.4133919
5248094944,,,,42.0066535,21.4143467
5248094945,,,,42.0067751,21.4143682
5251287259,,,,42.0037021,21.4065435
5251287260,,,,42.0041355,21.4066509
5251287263,,,,42.0040229,21.4060485
5251287264,,,,42.0037761,21.4059903
5252076943,,,,42.0048521,21.4068394
5254291318,,,,42.0054732,21.4075338
5254291319,,,,42.0053704,21.4075687
5254291320,,,,42.0053312,21.4078946
5254291321,,,,42.0054691,21.4079247
5254291322,,,,42.0055151,21.4075430
5254291323,,,,42.0052883,21.4093707
5254291324,,,,42.0051712,21.4090385
5254291329,,,,42.0041877,21.4066638
5254291330,,,,42.0041690,21.4068002
5254291331,,,,42.0036835,21.4066798
5254291333,,,,42.0036238,21.4071208
5254291334,,,,42.0040574,21.4072298
5254291336,,,,42.0041038,21.4072420
5254291337,,,,42.0040844,21.4073816
5254291338,,,,42.0036041,21.4072607
5254291339,,,,42.0037598,21.4061153
5254291340,,,,42.0040066,21.4061735
5255663624,,,,41.9939231,21.3922760
5255758536,,,,41.9951525,21.3963299
5255758539,,,,41.9953717,21.3963531
5255758540,,,,41.9954698,21.3963853
5256788754,,,,42.0009798,21.4067772
5256788755,,,,42.0008740,21.4075320
5256788756,,,,42.0007127,21.4074910
5256788757,,,,42.0008185,21.4067362
5256788775,,,,42.0000594,21.4115038
5256788776,,,,42.0000337,21.4116800
5256788777,,,,42.0001864,21.4118080
5256788778,,,,42.0003202,21.4115682
5256788779,,,,42.0001987,21.4117236
5256788780,,,,42.0003003,21.4117111
5256788781,,,,42.0006406,21.4118005
5256788782,,,,42.0004787,21.4129113
5256788783,,,,42.0005813,21.4119122
5256788784,,,,42.0004372,21.4129004
5258617261,,,,41.9906506,21.4439928
5258617262,,,,41.9910476,21.4433262
5258617263,,,,41.9912289,21.4435216
5258617264,,,,41.9909490,21.4439918
5258617265,,,,41.9909807,21.4440260
5258617266,,,,41.9908637,21.4442225
5258617268,,,,41.9903737,21.4436784
5258617269,,,,41.9906901,21.4431414
5258617270,,,,41.9908016,21.4432603
5258617271,,,,41.9904852,21.4437973
5258617272,,,,41.9903852,21.4435309
5258617273,,,,41.9904157,21.4435648
5258617274,,,,41.9906396,21.4431996
5258617275,,,,41.9906091,21.4431657
5258643770,,,,42.0086801,21.3850698
5258643771,,,,42.0088436,21.3851081
5258643772,,,,42.0087506,21.3858274
5258643773,,,,42.0087101,21.3858180
5258643774,,,,42.0086598,21.3862064
5258643775,,,,42.0087003,21.3862159
5258643776,,,,42.0086557,21.3865606
5258643777,,,,42.0084923,21.3865223
5259715479,,,,41.9967306,21.4424282
5259715480,,,,41.9965368,21.4424416
5259715481,,,,41.9965291,21.4422382
5259715482,,,,41.9967229,21.4422248
5259749769,,,,41.9964642,21.4438921
5260020892,,,,42.0046104,21.4129911
5260247981,,,,42.0022981,21.4122227
5260247982,,,,42.0023392,21.4119281
5260247983,,,,42.0024863,21.4119652
5260247984,,,,42.0024452,21.4122597
5260247985,,,,42.0048642,21.4188061
5260247986,,,,42.0047800,21.4187265
5260247987,,,,42.0055839,21.4175998
5260247988,,,,42.0055375,21.4175558
5260247990,,,,42.0059959,21.4167372
5260247991,,,,42.0061873,21.4163667
5260247992,,,,42.0060296,21.4162193
5260247993,,,,42.0058383,21.4165898
5264759525,,,,41.9980415,21.4060694
5268363943,,,,41.9977559,21.3916266
5268445213,,,,42.0014959,21.3904841
5268547829,,,,42.0005628,21.3906330
5268547830,,,,42.0005042,21.3904609
5268547835,,,,42.0006220,21.3898872
5268547836,,,,42.0006432,21.3898924
5268547842,,,,42.0015770,21.3910910
5268547843,,,,42.0015171,21.3910786
5268584996,,,,42.0062201,21.4011616
5268584997,,,,42.0061949,21.4013487
5268584998,,,,42.0057376,21.4012374
5268584999,,,,42.0057627,21.4010503
5268651424,,,,42.0097586,21.3623084
5268651427,,,,42.0091016,21.3632813
5268651428,,,,42.0089560,21.3632832
5268651429,,,,42.0089487,21.3622353
5268651430,,,,42.0090943,21.3622334
5268651431,,,,42.0095192,21.3633748
5268651432,,,,42.0091436,21.3633741
5268651433,,,,42.0091437,21.3632495
5268651434,,,,42.0095193,21.3632501
5268651465,,,,42.0091233,21.3618741
5268651466,,,,42.0091244,21.3621436
5268651467,,,,42.0092520,21.3621426
5268651468,,,,42.0092509,21.3618732
5268669866,,,,42.0045132,21.3966529
5268669873,,,,42.0048828,21.3964787
5268669874,,,,42.0048460,21.3964288
5268669875,,,,42.0046568,21.3966641
5268669876,,,,42.0046329,21.3966834
5268669877,,,,42.0046024,21.3966834
5268669878,,,,42.0045248,21.3966145
5268669879,,,,42.0044960,21.3967219
5268669880,,,,42.0045443,21.3967651
5268669883,,,,42.0045963,21.3968031
5268669884,,,,42.0046896,21.3967216
5268857918,,,,42.0080174,21.4009395
5268857919,,,,42.0078092,21.4007884
5268857920,,,,42.0079181,21.4010233
5280448001,,,,42.0038519,21.3919024
5280448002,,,,42.0038894,21.3919092
5280448003,,,,42.0044922,21.3926301
5280448004,,,,42.0045023,21.3925859
5280448005,,,,42.0046305,21.3926155
5280448006,,,,42.0046309,21.3926581
5280448007,,,,42.0049318,21.3916614
5280448008,,,,42.0049740,21.3913613
5280448009,,,,42.0049395,21.3913512
5280448010,,,,42.0050153,21.3908447
5280448011,,,,42.0046649,21.3908818
5280448012,,,,42.0045294,21.3909731
5280448013,,,,42.0045037,21.3909448
5280448014,,,,42.0044727,21.3909356
5280448015,,,,42.0044342,21.3909505
5280448016,,,,42.0044137,21.3909791
5280459725,,,,42.0058946,21.3922828
